time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
422053391367,16,12655.84,14213.481846153845,,0.0,83,0
422053391623,16,11288.0,12677.292307692307,,0.0,83,0
422053391879,17,11288.0,12677.292307692307,,0.0,82,0
422053392135,17,11288.0,12677.292307692307,,0.0,82,0
422053392391,18,11288.0,12677.292307692307,,0.0,81,0
422053392647,18,11527.039999999999,12945.752615384617,,0.0,81,0
422053392903,18,11527.039999999999,12945.752615384617,,0.0,80,0
422053393159,18,11527.039999999999,12945.752615384617,,0.0,80,0
422053393415,18,11527.039999999999,12945.752615384617,,0.0,79,0
422053393671,18,10929.439999999999,12274.601846153846,,0.0,80,0
422053393927,18,10929.439999999999,12274.601846153846,,0.0,80,0
422053394183,18,10929.439999999999,12274.601846153846,,0.015625,80,0
422053394439,17,10929.439999999999,12274.601846153846,,0.0,79,0
422053394695,18,10889.6,12229.85846153846,,0.0,79,0
422053394951,18,10889.6,12229.85846153846,,0.0,80,0
422053395207,18,10889.6,12229.85846153846,,0.0,80,0
422053395463,18,11513.76,12930.838153846153,,0.0,81,0
422053395719,18,11513.76,12930.838153846153,,0.0,81,0
422053395975,18,11513.76,12930.838153846153,,0.0,82,0
422053396231,18,11513.76,12930.838153846153,,0.04296875,82,0
422053396487,18,11513.76,12930.838153846153,,0.02734375,81,0
422053396743,17,10823.199999999999,12155.286153846153,,0.015625,81,0
422053396999,17,10823.199999999999,12155.286153846153,,0.01953125,81,0
422053397255,16,10823.199999999999,12155.286153846153,,0.015625,82,0
422053397511,16,10809.92,12140.371692307692,,0.015625,83,0
422053397767,16,10809.92,12140.371692307692,,0.015625,83,0
422053398023,16,10809.92,12140.371692307692,,0.015625,84,0
422053398279,16,10570.88,11871.911384615385,,0.02734375,85,0
422053398535,16,10570.88,11871.911384615385,,0.046875,86,0
422053398791,16,13014.4,14616.172307692306,,0.0859375,88,0
422053399047,17,13014.4,14616.172307692306,,0.02734375,89,0
422053399303,17,13014.4,14616.172307692306,,0.015625,90,0
422053399559,17,13014.4,14616.172307692306,,0.015625,90,0
422053399815,17,12708.96,14273.139692307694,,0.015625,88,0
422053400071,17,12708.96,14273.139692307694,,0.015625,88,0
422053400327,17,12708.96,14273.139692307694,,0.0,88,0
422053400583,17,12708.96,14273.139692307694,,0.01953125,87,0
422053400839,17,12708.96,14273.139692307694,,0.015625,86,0
422053401095,17,11938.72,13408.100923076925,,0.0,85,0
422053401351,17,11938.72,13408.100923076925,,0.046875,84,0
422053401607,17,11938.72,13408.100923076925,,0.34375,83,0
422053401863,17,11938.72,13408.100923076925,,0.2265625,81,0
422053402119,17,18074.079999999998,20298.582153846153,,0.2890625,79,0
422053402375,17,18074.079999999998,20298.582153846153,,0.0546875,78,0
422053402631,17,18074.079999999998,20298.582153846153,,0.04296875,78,0
422053402887,16,18074.079999999998,20298.582153846153,,0.02734375,78,0
422053403143,16,18074.079999999998,20298.582153846153,,0.05859375,80,0
422053403399,16,18074.079999999998,20298.582153846153,,0.1328125,82,0
422053403655,17,18074.079999999998,20298.582153846153,,0.3359375,83,0
422053403911,17,18074.079999999998,20298.582153846153,,0.25,84,0
422053404167,16,20570.719999999998,23102.50092307692,,0.21875,86,0
422053404423,15,20570.719999999998,23102.50092307692,,0.109375,87,0
422053404679,14,20570.719999999998,23102.50092307692,,0.08203125,88,0
422053404935,14,20570.719999999998,23102.50092307692,,0.05078125,92,0
422053405191,14,20570.719999999998,23102.50092307692,,0.01953125,94,0
422053405447,14,20570.719999999998,23102.50092307692,,0.015625,96,0
422053405703,14,19986.399999999998,22446.264615384614,,0.06640625,97,0
422053405959,14,19986.399999999998,22446.264615384614,,0.05859375,98,0
422053406215,13,19986.399999999998,22446.264615384614,,0.109375,98,0
422053406471,13,19986.399999999998,22446.264615384614,,0.109375,98,0
422053406727,13,21447.2,24086.855384615388,,0.09375,98,0
422053406983,13,21447.2,24086.855384615388,,0.1484375,98,0
422053407239,13,21447.2,24086.855384615388,,0.05859375,98,0
422053407495,13,21447.2,24086.855384615388,,0.046875,98,0
422053407751,13,21447.2,24086.855384615388,,0.09375,98,0
422053408007,13,21447.2,24086.855384615388,,0.23046875,98,0
422053408263,13,21447.2,24086.855384615388,,0.140625,97,0
422053408519,13,21447.2,24086.855384615388,,0.0234375,97,0
422053408775,13,21447.2,24086.855384615388,,0.015625,97,0
422053409031,13,21447.2,24086.855384615388,,0.015625,95,0
422053409287,13,21447.2,24086.855384615388,,0.046875,93,0
422053409543,12,16998.399999999998,19090.51076923077,,0.0546875,92,0
422053409799,11,16998.399999999998,19090.51076923077,,0.0625,90,0
422053410055,10,16998.399999999998,19090.51076923077,,0.1640625,90,0
422053410311,10,19070.079999999998,21417.166769230767,,0.0390625,90,0
422053410567,10,19070.079999999998,21417.166769230767,,0.1484375,90,0
422053410823,10,19070.079999999998,21417.166769230767,,0.0390625,91,0
422053411079,10,19070.079999999998,21417.166769230767,,0.015625,90,0
422053411335,10,19070.079999999998,21417.166769230767,,0.0,89,0
422053411591,10,20464.48,22983.185230769228,,0.01953125,86,0
422053411847,10,20464.48,22983.185230769228,,0.02734375,85,0
422053412103,10,20464.48,22983.185230769228,,0.0546875,86,0
422053412359,10,20464.48,22983.185230769228,,0.0625,86,0
422053412615,10,16971.84,19060.68184615385,,0.08984375,86,0
422053412871,10,16971.84,19060.68184615385,,0.11328125,86,0
422053413127,10,16971.84,19060.68184615385,,0.06640625,85,0
422053413383,10,16971.84,19060.68184615385,,0.0703125,85,0
422053413639,10,16971.84,19060.68184615385,,0.0703125,84,0
422053413895,10,16971.84,19060.68184615385,,0.02734375,84,0
422053414151,10,16971.84,19060.68184615385,,0.0234375,85,0
422053414407,10,16971.84,19060.68184615385,,0.01953125,86,0
422053414663,10,15338.4,17226.203076923077,,0.015625,87,0
422053414919,10,15338.4,17226.203076923077,,0.0,86,0
422053415175,10,15338.4,17226.203076923077,,0.015625,86,0
422053415431,10,15338.4,17226.203076923077,,0.015625,85,0
422053415687,10,15338.4,17226.203076923077,,0.015625,86,0
422053415943,10,15338.4,17226.203076923077,,0.015625,86,0
422053416199,10,15338.4,17226.203076923077,,0.015625,86,0
422053416455,10,15338.4,17226.203076923077,,0.0234375,85,0
422053416711,10,14687.679999999998,16495.39446153846,,0.04296875,86,0
422053416967,10,14687.679999999998,16495.39446153846,,0.04296875,85,0
422053417223,10,14687.679999999998,16495.39446153846,,0.05078125,85,0
422053417479,10,14448.64,16226.934153846152,,0.02734375,85,0
422053417735,10,14448.64,16226.934153846152,,0.015625,84,0
422053417991,10,14448.64,16226.934153846152,,0.0,84,0
422053418247,10,14448.64,16226.934153846152,,0.0,84,0
422053418503,10,14448.64,16226.934153846152,,0.0,84,0
422053418759,10,14448.64,16226.934153846152,,0.0,84,0
422053419015,10,14448.64,16226.934153846152,,0.0,82,0
422053419271,10,14448.64,16226.934153846152,,0.0,81,0
422053419527,10,14448.64,16226.934153846152,,0.0,80,0
422053419783,10,14448.64,16226.934153846152,,0.0,79,0
422053420039,10,14448.64,16226.934153846152,,0.0,79,0
422053420295,10,14448.64,16226.934153846152,,0.0,79,0
422053420551,10,14448.64,16226.934153846152,,0.015625,79,0
422053420807,10,12961.279999999999,14556.514461538463,,0.0,80,0
422053421063,9,12961.279999999999,14556.514461538463,,0.0,80,0
422053421319,9,12961.279999999999,14556.514461538463,,0.0,79,0
422053421575,9,12961.279999999999,14556.514461538463,,0.0,79,0
422053421831,9,11527.039999999999,12945.752615384617,,0.015625,79,0
422053422087,9,11527.039999999999,12945.752615384617,,0.0,80,0
422053422343,9,11527.039999999999,12945.752615384617,,0.0,80,0
422053422599,9,10916.16,12259.687384615387,,0.0,80,0
422053422855,10,10916.16,12259.687384615387,,0.0,81,0
422053423111,10,10916.16,12259.687384615387,,0.0,81,0
422053423367,10,10424.8,11707.852307692308,,0.015625,81,0
422053423623,10,10424.8,11707.852307692308,,0.0,81,0
422053423879,10,10424.8,11707.852307692308,,0.0,82,0
422053424135,10,9893.6,11111.273846153847,,0.015625,83,0
422053424391,11,9893.6,11111.273846153847,,0.03125,84,0
422053424647,11,9893.6,11111.273846153847,,0.02734375,86,0
422053424903,12,12297.279999999999,13810.791384615386,,0.0546875,87,0
422053425159,12,12297.279999999999,13810.791384615386,,0.16796875,86,0
422053425415,13,12297.279999999999,13810.791384615386,,0.09765625,85,0
422053425671,13,12297.279999999999,13810.791384615386,,0.1015625,85,0
422053425927,13,11062.24,12423.746461538463,,0.0859375,85,0
422053426183,13,11062.24,12423.746461538463,,0.03125,86,0
422053426439,14,16002.4,17971.926153846154,,0.01953125,86,0
422053426695,16,16002.4,17971.926153846154,,0.0,87,0
422053426951,19,16002.4,17971.926153846154,,0.0,87,0
422053427207,20,16042.24,18016.669538461538,,0.0,86,0
422053427463,20,16042.24,18016.669538461538,,0.0,85,0
422053427719,20,16042.24,18016.669538461538,,0.0,83,0
422053427975,20,16042.24,18016.669538461538,,0.0,83,0
422053428231,20,16042.24,18016.669538461538,,0.0,83,0
422053428487,20,13333.119999999999,14974.119384615386,,0.015625,83,0
422053428743,19,13333.119999999999,14974.119384615386,,0.015625,83,0
422053428999,18,13333.119999999999,14974.119384615386,,0.0,83,0
422053429255,18,13147.199999999999,14765.316923076924,,0.0,82,0
422053429511,18,13147.199999999999,14765.316923076924,,0.0,82,0
422053429767,18,13147.199999999999,14765.316923076924,,0.0,82,0
422053430023,18,13147.199999999999,14765.316923076924,,0.0234375,82,0
422053430279,18,14010.4,15734.756923076922,,0.06640625,82,0
422053430535,18,14010.4,15734.756923076922,,0.03515625,82,0
422053430791,18,14010.4,15734.756923076922,,0.03515625,82,0
422053431047,17,12270.72,13780.96246153846,,0.078125,82,0
422053431303,17,12270.72,13780.96246153846,,0.02734375,82,0
422053431559,17,12270.72,13780.96246153846,,0.02734375,83,0
422053431815,18,12270.72,13780.96246153846,,0.015625,84,0
422053432071,17,13917.439999999999,15630.355692307694,,0.0,85,0
422053432327,17,13917.439999999999,15630.355692307694,,0.0546875,85,0
422053432583,17,13917.439999999999,15630.355692307694,,0.0625,86,0
422053432839,17,14116.64,15854.072615384615,,0.05859375,86,0
422053433095,17,14116.64,15854.072615384615,,0.08984375,86,0
422053433351,16,14116.64,15854.072615384615,,0.12109375,87,0
422053433607,16,14116.64,15854.072615384615,,0.15625,88,0
422053433863,16,12894.88,14481.942153846156,,0.23828125,89,0
422053434119,16,12894.88,14481.942153846156,,0.23828125,90,0
422053434375,16,18034.239999999998,20253.83876923077,,0.19921875,91,0
422053434631,17,18034.239999999998,20253.83876923077,,0.28125,92,0
422053434887,18,18034.239999999998,20253.83876923077,,0.2734375,93,50
422053435143,18,18034.239999999998,20253.83876923077,,0.2578125,95,95
422053435399,18,18034.239999999998,20253.83876923077,,0.55078125,95,127
422053435655,18,18034.239999999998,20253.83876923077,,0.49609375,96,141
422053435911,18,18034.239999999998,20253.83876923077,,0.56640625,98,146
422053436167,18,16347.679999999998,18359.702153846152,,0.57421875,100,152
422053436423,16,16347.679999999998,18359.702153846152,,0.60546875,101,157
422053436679,15,16347.679999999998,18359.702153846152,,0.55078125,102,159
422053436935,15,17781.92,19970.464,,0.80859375,103,160
422053437191,15,17781.92,19970.464,,0.6640625,103,160
422053437447,16,17781.92,19970.464,,0.53125,104,160
422053437703,16,17781.92,19970.464,,0.5625,105,159
422053437959,16,18074.079999999998,20298.582153846153,,0.8515625,107,158
422053438215,15,18074.079999999998,20298.582153846153,,0.93359375,108,157
422053438471,15,18074.079999999998,20298.582153846153,,0.84375,109,157
422053438727,15,19070.079999999998,21417.166769230767,,1.0078125,110,157
422053438983,16,19070.079999999998,21417.166769230767,,0.90625,110,158
422053439239,16,22257.28,24996.637538461542,,0.97265625,110,160
422053439495,17,22257.28,24996.637538461542,,0.96875,111,165
422053439751,17,26706.079999999998,29992.98215384615,,0.93359375,110,170
422053440007,18,26706.079999999998,29992.98215384615,,0.94921875,110,172
422053440263,18,26706.079999999998,29992.98215384615,,0.96484375,109,171
422053440519,18,26706.079999999998,29992.98215384615,,0.875,109,168
422053440775,18,27277.12,30634.304000000004,,0.15625,109,163
422053441031,17,27277.12,30634.304000000004,,0.04296875,108,147
422053441287,17,27277.12,30634.304000000004,,0.0234375,108,102
422053441543,17,27277.12,30634.304000000004,,0.015625,107,39
422053441799,17,27277.12,30634.304000000004,,0.015625,107,0
422053442055,17,28711.359999999997,32245.065846153848,,0.015625,108,0
422053442311,18,28711.359999999997,32245.065846153848,,0.06640625,108,0
422053442567,18,28711.359999999997,32245.065846153848,,0.5078125,108,0
422053442823,18,28737.92,32274.89476923077,,0.91015625,107,0
422053443079,19,28737.92,32274.89476923077,,0.96484375,106,64
422053443335,19,28737.92,32274.89476923077,,1.15234375,106,124
422053443591,19,32429.76,36421.11507692307,,1.11328125,106,166
422053443847,19,32283.679999999997,36257.056,,1.21484375,105,178
422053444103,20,32283.679999999997,36257.056,,1.20703125,105,190
422053444359,21,32987.52,37047.52246153846,,1.23046875,106,213
422053444615,21,32987.52,37047.52246153846,,1.1328125,106,220
422053444871,21,31407.199999999997,35272.70153846154,,1.0234375,107,199
422053445127,21,31407.199999999997,35272.70153846154,,1.06640625,109,171
422053445383,22,31354.079999999998,35213.04369230769,,1.23046875,111,156
422053445639,23,31354.079999999998,35213.04369230769,,1.02734375,112,153
422053445895,23,31354.079999999998,35213.04369230769,,1.07421875,114,154
422053446151,24,41353.92,46443.63323076923,,1.09375,114,155
422053446407,26,41353.92,46443.63323076923,,1.140625,114,156
422053446663,27,41353.92,46443.63323076923,,1.171875,116,158
422053446919,27,48525.119999999995,54497.442461538456,,1.14453125,117,160
422053447175,26,48525.119999999995,54497.442461538456,,1.1015625,119,160
422053447431,26,48525.119999999995,54497.442461538456,,1.04296875,120,158
422053447687,25,48365.759999999995,54318.46892307693,,1.13671875,121,156
422053447943,25,48365.759999999995,54318.46892307693,,0.99609375,122,154
