Timestamp,DateTime,Date,Time,TimeNumeric,Seconds,breathing_rate [rpm],minute_ventilation [mL/min],minute_ventilation_adjusted [mL/min],activity [g],heart_rate [bpm],cadence [spm]
1648646028,2022-03-30T15:13:48,2022-03-30,15:13:48,15.217,200.0,30.0,26241.28,29470.976,0.19140625,101.0,45.0
1648646029,2022-03-30T15:13:49,2022-03-30,15:13:49,15.217,201.0,29.0,26241.28,29470.976,0.04296875,100.0,52.0
1648646030,2022-03-30T15:13:50,2022-03-30,15:13:50,15.217,202.0,28.0,26241.28,29470.976,0.01953125,100.0,45.0
1648646031,2022-03-30T15:13:51,2022-03-30,15:13:51,15.217,203.0,28.0,26241.28,29470.976,0.015625,100.0,0.0
1648646032,2022-03-30T15:13:52,2022-03-30,15:13:52,15.217,204.0,28.0,26241.28,29470.976,0.0,99.0,0.0
1648646033,2022-03-30T15:13:53,2022-03-30,15:13:53,15.217,205.0,27.0,22761.92,25563.38707692308,0.0,98.0,0.0
1648646034,2022-03-30T15:13:54,2022-03-30,15:13:54,15.217,206.0,25.0,22761.92,25563.38707692308,0.0,97.0,0.0
1648646035,2022-03-30T15:13:55,2022-03-30,15:13:55,15.217,207.0,23.0,23837.6,26771.458461538456,0.015625,97.0,0.0
1648646036,2022-03-30T15:13:56,2022-03-30,15:13:56,15.217,208.0,23.0,24807.04,27860.21415384616,0.0,97.0,0.0
1648646037,2022-03-30T15:13:57,2022-03-30,15:13:57,15.217,209.0,24.0,24807.04,27860.21415384616,0.015625,97.0,0.0
1648646038,2022-03-30T15:13:58,2022-03-30,15:13:58,15.217,210.0,25.0,21566.72,24221.085538461542,0.015625,97.0,0.0
1648646039,2022-03-30T15:13:59,2022-03-30,15:13:59,15.217,211.0,24.0,21566.72,24221.085538461542,0.03125,97.0,0.0
1648646040,2022-03-30T15:14:00,2022-03-30,15:14:00,15.233,212.0,24.0,23864.16,26801.287384615385,0.08984375,97.0,0.0
1648646041,2022-03-30T15:14:01,2022-03-30,15:14:01,15.233,213.0,25.0,23864.16,26801.287384615385,0.0625,97.0,0.0
1648646042,2022-03-30T15:14:02,2022-03-30,15:14:02,15.233,214.0,25.0,20889.44,23460.447999999997,0.03515625,97.0,0.0
1648646043,2022-03-30T15:14:03,2022-03-30,15:14:03,15.233,215.0,25.0,20889.44,23460.447999999997,0.046875,97.0,0.0
1648646044,2022-03-30T15:14:04,2022-03-30,15:14:04,15.233,216.0,24.0,20889.44,23460.447999999997,0.12109375,98.0,0.0
1648646045,2022-03-30T15:14:05,2022-03-30,15:14:05,15.233,217.0,24.0,20889.44,23460.447999999997,0.1015625,98.0,0.0
1648646046,2022-03-30T15:14:06,2022-03-30,15:14:06,15.233,218.0,24.0,19362.24,21745.28492307692,0.125,98.0,0.0
1648646047,2022-03-30T15:14:07,2022-03-30,15:14:07,15.233,219.0,23.0,19362.24,21745.28492307692,0.0703125,98.0,0.0
1648646048,2022-03-30T15:14:08,2022-03-30,15:14:08,15.233,220.0,23.0,19362.24,21745.28492307692,0.09375,97.0,0.0
1648646049,2022-03-30T15:14:09,2022-03-30,15:14:09,15.233,221.0,23.0,22416.64,25175.61107692308,0.0625,97.0,0.0
1648646050,2022-03-30T15:14:10,2022-03-30,15:14:10,15.233,222.0,25.0,22416.64,25175.61107692308,0.02734375,94.0,0.0
1648646051,2022-03-30T15:14:11,2022-03-30,15:14:11,15.233,223.0,26.0,22416.64,25175.61107692308,0.0390625,92.0,0.0
1648646052,2022-03-30T15:14:12,2022-03-30,15:14:12,15.233,224.0,27.0,22416.64,25175.61107692308,0.04296875,89.0,0.0
1648646053,2022-03-30T15:14:13,2022-03-30,15:14:13,15.233,225.0,26.0,19813.76,22252.376615384615,0.01953125,89.0,0.0
1648646054,2022-03-30T15:14:14,2022-03-30,15:14:14,15.233,226.0,25.0,19813.76,22252.376615384615,0.01953125,88.0,0.0
1648646055,2022-03-30T15:14:15,2022-03-30,15:14:15,15.233,227.0,23.0,17728.8,19910.80615384615,0.16015625,88.0,0.0
1648646056,2022-03-30T15:14:16,2022-03-30,15:14:16,15.233,228.0,22.0,17728.8,19910.80615384615,0.11328125,88.0,0.0
1648646057,2022-03-30T15:14:17,2022-03-30,15:14:17,15.233,229.0,22.0,18206.88,20447.72676923077,0.16796875,88.0,0.0
1648646058,2022-03-30T15:14:18,2022-03-30,15:14:18,15.233,230.0,22.0,18206.88,20447.72676923077,0.015625,89.0,0.0
1648646059,2022-03-30T15:14:19,2022-03-30,15:14:19,15.233,231.0,22.0,18206.88,20447.72676923077,0.0,89.0,0.0
1648646060,2022-03-30T15:14:20,2022-03-30,15:14:20,15.233,232.0,22.0,14754.08,16569.96676923077,0.015625,90.0,0.0
1648646061,2022-03-30T15:14:21,2022-03-30,15:14:21,15.233,233.0,22.0,14754.08,16569.96676923077,0.0,90.0,0.0
1648646062,2022-03-30T15:14:22,2022-03-30,15:14:22,15.233,234.0,22.0,15046.24,16898.084923076924,0.0390625,91.0,0.0
1648646063,2022-03-30T15:14:23,2022-03-30,15:14:23,15.233,235.0,22.0,18193.6,20432.812307692308,0.015625,92.0,0.0
1648646064,2022-03-30T15:14:24,2022-03-30,15:14:24,15.233,236.0,23.0,18193.6,20432.812307692308,0.0,92.0,0.0
1648646065,2022-03-30T15:14:25,2022-03-30,15:14:25,15.233,237.0,25.0,18193.6,20432.812307692308,0.0234375,92.0,0.0
1648646066,2022-03-30T15:14:26,2022-03-30,15:14:26,15.233,238.0,25.0,15736.8,17673.636923076923,0.03515625,91.0,0.0
1648646067,2022-03-30T15:14:27,2022-03-30,15:14:27,15.233,239.0,24.0,15736.8,17673.636923076923,0.01953125,91.0,0.0
1648646068,2022-03-30T15:14:28,2022-03-30,15:14:28,15.233,240.0,24.0,15736.8,17673.636923076923,0.12109375,90.0,0.0
1648646069,2022-03-30T15:14:29,2022-03-30,15:14:29,15.233,241.0,24.0,15736.8,17673.636923076923,0.1796875,90.0,0.0
1648646070,2022-03-30T15:14:30,2022-03-30,15:14:30,15.233,242.0,24.0,15776.64,17718.380307692307,0.01953125,90.0,0.0
1648646071,2022-03-30T15:14:31,2022-03-30,15:14:31,15.233,243.0,25.0,17356.96,19493.20123076923,0.01953125,89.0,0.0
1648646072,2022-03-30T15:14:32,2022-03-30,15:14:32,15.233,244.0,25.0,17356.96,19493.20123076923,0.015625,90.0,0.0
1648646073,2022-03-30T15:14:33,2022-03-30,15:14:33,15.233,245.0,26.0,17356.96,19493.20123076923,0.015625,90.0,0.0
1648646074,2022-03-30T15:14:34,2022-03-30,15:14:34,15.233,246.0,26.0,17356.96,19493.20123076923,0.01953125,93.0,0.0
1648646075,2022-03-30T15:14:35,2022-03-30,15:14:35,15.233,247.0,26.0,21248.0,23863.138461538456,0.0234375,94.0,0.0
1648646076,2022-03-30T15:14:36,2022-03-30,15:14:36,15.233,248.0,25.0,21248.0,23863.138461538456,0.01953125,95.0,0.0
1648646077,2022-03-30T15:14:37,2022-03-30,15:14:37,15.233,249.0,24.0,21248.0,23863.138461538456,0.03125,93.0,0.0
1648646078,2022-03-30T15:14:38,2022-03-30,15:14:38,15.233,250.0,23.0,21248.0,23863.138461538456,0.02734375,93.0,0.0
1648646079,2022-03-30T15:14:39,2022-03-30,15:14:39,15.233,251.0,23.0,21248.0,23863.138461538456,0.015625,92.0,0.0
1648646080,2022-03-30T15:14:40,2022-03-30,15:14:40,15.233,252.0,23.0,21248.0,23863.138461538456,0.015625,92.0,0.0
1648646081,2022-03-30T15:14:41,2022-03-30,15:14:41,15.233,253.0,24.0,21248.0,23863.138461538456,0.015625,92.0,0.0
1648646082,2022-03-30T15:14:42,2022-03-30,15:14:42,15.233,254.0,24.0,21248.0,23863.138461538456,0.0234375,92.0,0.0
1648646083,2022-03-30T15:14:43,2022-03-30,15:14:43,15.233,255.0,24.0,21248.0,23863.138461538456,0.015625,92.0,0.0
1648646084,2022-03-30T15:14:44,2022-03-30,15:14:44,15.233,256.0,22.0,21248.0,23863.138461538456,0.015625,91.0,0.0
1648646085,2022-03-30T15:14:45,2022-03-30,15:14:45,15.233,257.0,19.0,15125.92,16987.57169230769,0.0,88.0,0.0
1648646086,2022-03-30T15:14:46,2022-03-30,15:14:46,15.233,258.0,16.0,15125.92,16987.57169230769,0.0,87.0,0.0
1648646087,2022-03-30T15:14:47,2022-03-30,15:14:47,15.233,259.0,16.0,14873.6,16704.196923076917,0.0,86.0,0.0
1648646088,2022-03-30T15:14:48,2022-03-30,15:14:48,15.233,260.0,16.0,14873.6,16704.196923076917,0.0,86.0,0.0
1648646089,2022-03-30T15:14:49,2022-03-30,15:14:49,15.233,261.0,16.0,14289.28,16047.960615384616,0.0,87.0,0.0
1648646090,2022-03-30T15:14:50,2022-03-30,15:14:50,15.233,262.0,16.0,14289.28,16047.960615384616,0.0,88.0,0.0
1648646091,2022-03-30T15:14:51,2022-03-30,15:14:51,15.233,263.0,16.0,14554.88,16346.249846153845,0.015625,88.0,0.0
1648646092,2022-03-30T15:14:52,2022-03-30,15:14:52,15.233,264.0,17.0,14554.88,16346.249846153845,0.0,88.0,0.0
1648646093,2022-03-30T15:14:53,2022-03-30,15:14:53,15.233,265.0,17.0,15604.0,17524.492307692308,0.0,88.0,0.0
1648646094,2022-03-30T15:14:54,2022-03-30,15:14:54,15.233,266.0,18.0,15218.88,17091.972923076923,0.0,85.0,0.0
1648646095,2022-03-30T15:14:55,2022-03-30,15:14:55,15.233,267.0,18.0,15218.88,17091.972923076923,0.015625,84.0,0.0
1648646096,2022-03-30T15:14:56,2022-03-30,15:14:56,15.233,268.0,18.0,15218.88,17091.972923076923,0.015625,84.0,0.0
1648646097,2022-03-30T15:14:57,2022-03-30,15:14:57,15.233,269.0,18.0,15218.88,17091.972923076923,0.015625,84.0,0.0
1648646098,2022-03-30T15:14:58,2022-03-30,15:14:58,15.233,270.0,18.0,15218.88,17091.972923076923,0.015625,84.0,0.0
1648646099,2022-03-30T15:14:59,2022-03-30,15:14:59,15.233,271.0,18.0,15218.88,17091.972923076923,0.015625,84.0,0.0
1648646100,2022-03-30T15:15:00,2022-03-30,15:15:00,15.25,272.0,18.0,15218.88,17091.972923076923,0.02734375,84.0,0.0
1648646101,2022-03-30T15:15:01,2022-03-30,15:15:01,15.25,273.0,18.0,11314.56,12707.121230769228,0.03125,83.0,0.0
1648646102,2022-03-30T15:15:02,2022-03-30,15:15:02,15.25,274.0,17.0,11314.56,12707.121230769228,0.015625,83.0,0.0
1648646103,2022-03-30T15:15:03,2022-03-30,15:15:03,15.25,275.0,16.0,11314.56,12707.121230769228,0.0,82.0,0.0
1648646104,2022-03-30T15:15:04,2022-03-30,15:15:04,15.25,276.0,17.0,14966.56,16808.598153846153,0.0,82.0,0.0
1648646105,2022-03-30T15:15:05,2022-03-30,15:15:05,15.25,277.0,19.0,14966.56,16808.598153846153,0.0,82.0,0.0
1648646106,2022-03-30T15:15:06,2022-03-30,15:15:06,15.25,278.0,22.0,14368.96,16137.447384615383,0.0,84.0,0.0
1648646107,2022-03-30T15:15:07,2022-03-30,15:15:07,15.25,279.0,22.0,14368.96,16137.447384615383,0.0,86.0,0.0
1648646108,2022-03-30T15:15:08,2022-03-30,15:15:08,15.25,280.0,22.0,13439.36,15093.43507692308,0.0,88.0,0.0
1648646109,2022-03-30T15:15:09,2022-03-30,15:15:09,15.25,281.0,22.0,13439.36,15093.43507692308,0.0,91.0,0.0
1648646110,2022-03-30T15:15:10,2022-03-30,15:15:10,15.25,282.0,21.0,12443.36,13974.850461538465,0.0,94.0,0.0
1648646111,2022-03-30T15:15:11,2022-03-30,15:15:11,15.25,283.0,21.0,12443.36,13974.850461538465,0.0,94.0,0.0
1648646112,2022-03-30T15:15:12,2022-03-30,15:15:12,15.25,284.0,21.0,12018.4,13497.587692307692,0.0,95.0,0.0
1648646113,2022-03-30T15:15:13,2022-03-30,15:15:13,15.25,285.0,21.0,12018.4,13497.587692307692,0.0,96.0,0.0
1648646114,2022-03-30T15:15:14,2022-03-30,15:15:14,15.25,286.0,21.0,11978.56,13452.844307692307,0.0,96.0,0.0
1648646115,2022-03-30T15:15:15,2022-03-30,15:15:15,15.25,287.0,21.0,11978.56,13452.844307692307,0.0,96.0,0.0
1648646116,2022-03-30T15:15:16,2022-03-30,15:15:16,15.25,288.0,23.0,11155.2,12528.147692307693,0.0,97.0,0.0
1648646117,2022-03-30T15:15:17,2022-03-30,15:15:17,15.25,289.0,26.0,11155.2,12528.147692307693,0.0,96.0,0.0
1648646118,2022-03-30T15:15:18,2022-03-30,15:15:18,15.25,290.0,29.0,11739.52,13184.383999999998,0.015625,96.0,0.0
1648646119,2022-03-30T15:15:19,2022-03-30,15:15:19,15.25,291.0,31.0,11739.52,13184.383999999998,0.01953125,93.0,0.0
1648646120,2022-03-30T15:15:20,2022-03-30,15:15:20,15.25,292.0,31.0,15019.679999999997,16868.255999999998,0.015625,92.0,0.0
1648646121,2022-03-30T15:15:21,2022-03-30,15:15:21,15.25,293.0,31.0,15019.679999999997,16868.255999999998,0.01953125,91.0,0.0
1648646122,2022-03-30T15:15:22,2022-03-30,15:15:22,15.25,294.0,31.0,15205.6,17077.058461538465,0.06640625,89.0,0.0
1648646123,2022-03-30T15:15:23,2022-03-30,15:15:23,15.25,295.0,31.0,15205.6,17077.058461538465,0.0703125,89.0,0.0
1648646124,2022-03-30T15:15:24,2022-03-30,15:15:24,15.25,296.0,31.0,14475.2,16256.763076923078,0.125,89.0,0.0
1648646125,2022-03-30T15:15:25,2022-03-30,15:15:25,15.25,297.0,31.0,15431.36,17330.604307692305,0.49609375,89.0,0.0
1648646126,2022-03-30T15:15:26,2022-03-30,15:15:26,15.25,298.0,31.0,15431.36,17330.604307692305,0.125,90.0,0.0
1648646127,2022-03-30T15:15:27,2022-03-30,15:15:27,15.25,299.0,31.0,15431.36,17330.604307692305,0.0546875,91.0,0.0
1648646128,2022-03-30T15:15:28,2022-03-30,15:15:28,15.25,300.0,31.0,14886.88,16719.111384615382,0.359375,93.0,0.0
1648646129,2022-03-30T15:15:29,2022-03-30,15:15:29,15.25,301.0,31.0,14886.88,16719.111384615382,0.2265625,94.0,0.0
1648646130,2022-03-30T15:15:30,2022-03-30,15:15:30,15.25,302.0,31.0,15564.16,17479.74892307692,0.08984375,97.0,0.0
1648646131,2022-03-30T15:15:31,2022-03-30,15:15:31,15.25,303.0,30.0,15564.16,17479.74892307692,0.08984375,98.0,0.0
1648646132,2022-03-30T15:15:32,2022-03-30,15:15:32,15.25,304.0,29.0,18658.4,20954.81846153846,0.09375,99.0,0.0
1648646133,2022-03-30T15:15:33,2022-03-30,15:15:33,15.25,305.0,29.0,18658.4,20954.81846153846,0.06640625,99.0,0.0
1648646134,2022-03-30T15:15:34,2022-03-30,15:15:34,15.25,306.0,29.0,18445.92,20716.18707692308,0.07421875,99.0,0.0
1648646135,2022-03-30T15:15:35,2022-03-30,15:15:35,15.25,307.0,29.0,18445.92,20716.18707692308,0.02734375,99.0,0.0
1648646136,2022-03-30T15:15:36,2022-03-30,15:15:36,15.25,308.0,29.0,20809.76,23370.961230769233,0.0390625,98.0,0.0
1648646137,2022-03-30T15:15:37,2022-03-30,15:15:37,15.25,309.0,29.0,20809.76,23370.961230769233,0.046875,98.0,0.0
1648646138,2022-03-30T15:15:38,2022-03-30,15:15:38,15.25,310.0,29.0,20809.76,23370.961230769233,0.04296875,99.0,0.0
1648646139,2022-03-30T15:15:39,2022-03-30,15:15:39,15.25,311.0,29.0,20809.76,23370.961230769233,0.015625,99.0,0.0
1648646140,2022-03-30T15:15:40,2022-03-30,15:15:40,15.25,312.0,29.0,20809.76,23370.961230769233,0.01953125,100.0,0.0
1648646141,2022-03-30T15:15:41,2022-03-30,15:15:41,15.25,313.0,29.0,20809.76,23370.961230769233,0.0390625,101.0,0.0
1648646142,2022-03-30T15:15:42,2022-03-30,15:15:42,15.25,314.0,29.0,20809.76,23370.961230769233,0.03515625,103.0,0.0
1648646143,2022-03-30T15:15:43,2022-03-30,15:15:43,15.25,315.0,27.0,20809.76,23370.961230769233,0.03125,105.0,0.0
1648646144,2022-03-30T15:15:44,2022-03-30,15:15:44,15.25,316.0,23.0,15325.12,17211.288615384616,0.015625,106.0,0.0
1648646145,2022-03-30T15:15:45,2022-03-30,15:15:45,15.25,317.0,20.0,15325.12,17211.288615384616,0.015625,106.0,0.0
1648646146,2022-03-30T15:15:46,2022-03-30,15:15:46,15.25,318.0,20.0,14714.24,16525.223384615383,0.0234375,105.0,0.0
1648646147,2022-03-30T15:15:47,2022-03-30,15:15:47,15.25,319.0,20.0,14714.24,16525.223384615383,0.0234375,104.0,0.0
1648646148,2022-03-30T15:15:48,2022-03-30,15:15:48,15.25,320.0,20.0,14129.92,15868.987076923077,0.01953125,103.0,0.0
1648646149,2022-03-30T15:15:49,2022-03-30,15:15:49,15.25,321.0,20.0,14129.92,15868.987076923077,0.0546875,102.0,0.0
1648646150,2022-03-30T15:15:50,2022-03-30,15:15:50,15.25,322.0,20.0,16055.52,18031.584,0.0234375,101.0,0.0
1648646151,2022-03-30T15:15:51,2022-03-30,15:15:51,15.25,323.0,21.0,16055.52,18031.584,0.04296875,101.0,0.0
1648646152,2022-03-30T15:15:52,2022-03-30,15:15:52,15.25,324.0,21.0,16055.52,18031.584,0.01953125,100.0,0.0
1648646153,2022-03-30T15:15:53,2022-03-30,15:15:53,15.25,325.0,21.0,12748.8,14317.88307692308,0.0390625,100.0,0.0
1648646154,2022-03-30T15:15:54,2022-03-30,15:15:54,15.25,326.0,20.0,12748.8,14317.88307692308,0.0234375,100.0,0.0
1648646155,2022-03-30T15:15:55,2022-03-30,15:15:55,15.25,327.0,20.0,13080.8,14690.744615384614,0.05859375,100.0,0.0
1648646156,2022-03-30T15:15:56,2022-03-30,15:15:56,15.25,328.0,19.0,13080.8,14690.744615384614,0.02734375,100.0,0.0
1648646157,2022-03-30T15:15:57,2022-03-30,15:15:57,15.25,329.0,19.0,13080.8,14690.744615384614,0.02734375,100.0,0.0
1648646158,2022-03-30T15:15:58,2022-03-30,15:15:58,15.25,330.0,19.0,13054.24,14660.915692307693,0.01953125,99.0,0.0
1648646159,2022-03-30T15:15:59,2022-03-30,15:15:59,15.25,331.0,21.0,19322.4,21700.54153846154,0.015625,99.0,0.0
1648646160,2022-03-30T15:16:00,2022-03-30,15:16:00,15.267,332.0,25.0,19322.4,21700.54153846154,0.0,98.0,0.0
1648646161,2022-03-30T15:16:01,2022-03-30,15:16:01,15.267,333.0,28.0,18831.04,21148.70646153846,0.015625,98.0,0.0
1648646162,2022-03-30T15:16:02,2022-03-30,15:16:02,15.267,334.0,28.0,18831.04,21148.70646153846,0.015625,97.0,0.0
1648646163,2022-03-30T15:16:03,2022-03-30,15:16:03,15.267,335.0,28.0,18831.04,21148.70646153846,0.0,97.0,0.0
1648646164,2022-03-30T15:16:04,2022-03-30,15:16:04,15.267,336.0,27.0,18831.04,21148.70646153846,0.015625,97.0,0.0
1648646165,2022-03-30T15:16:05,2022-03-30,15:16:05,15.267,337.0,27.0,18831.04,21148.70646153846,0.0,98.0,0.0
1648646166,2022-03-30T15:16:06,2022-03-30,15:16:06,15.267,338.0,27.0,18831.04,21148.70646153846,0.015625,98.0,0.0
1648646167,2022-03-30T15:16:07,2022-03-30,15:16:07,15.267,339.0,27.0,16228.16,18225.471999999998,0.0,99.0,0.0
1648646168,2022-03-30T15:16:08,2022-03-30,15:16:08,15.267,340.0,25.0,16228.16,18225.471999999998,0.0,99.0,0.0
1648646169,2022-03-30T15:16:09,2022-03-30,15:16:09,15.267,341.0,23.0,12483.2,14019.593846153848,0.0,98.0,0.0
1648646170,2022-03-30T15:16:10,2022-03-30,15:16:10,15.267,342.0,22.0,12483.2,14019.593846153848,0.015625,98.0,0.0
1648646171,2022-03-30T15:16:11,2022-03-30,15:16:11,15.267,343.0,22.0,12483.2,14019.593846153848,0.0,97.0,0.0
1648646172,2022-03-30T15:16:12,2022-03-30,15:16:12,15.267,344.0,22.0,12483.2,14019.593846153848,0.01953125,96.0,0.0
1648646173,2022-03-30T15:16:13,2022-03-30,15:16:13,15.267,345.0,22.0,18100.64,20328.41107692308,0.015625,96.0,0.0
1648646174,2022-03-30T15:16:14,2022-03-30,15:16:14,15.267,346.0,21.0,18100.64,20328.41107692308,0.0234375,95.0,0.0
1648646175,2022-03-30T15:16:15,2022-03-30,15:16:15,15.267,347.0,21.0,18100.64,20328.41107692308,0.01953125,95.0,0.0
1648646176,2022-03-30T15:16:16,2022-03-30,15:16:16,15.267,348.0,21.0,18100.64,20328.41107692308,0.02734375,95.0,0.0
1648646177,2022-03-30T15:16:17,2022-03-30,15:16:17,15.267,349.0,21.0,18100.64,20328.41107692308,0.04296875,95.0,0.0
1648646178,2022-03-30T15:16:18,2022-03-30,15:16:18,15.267,350.0,21.0,18100.64,20328.41107692308,0.04296875,96.0,0.0
1648646179,2022-03-30T15:16:19,2022-03-30,15:16:19,15.267,351.0,21.0,18100.64,20328.41107692308,0.05859375,98.0,0.0
1648646180,2022-03-30T15:16:20,2022-03-30,15:16:20,15.267,352.0,20.0,15019.679999999997,16868.255999999998,0.01953125,99.0,0.0
1648646181,2022-03-30T15:16:21,2022-03-30,15:16:21,15.267,353.0,19.0,15019.679999999997,16868.255999999998,0.015625,99.0,0.0
1648646182,2022-03-30T15:16:22,2022-03-30,15:16:22,15.267,354.0,17.0,15019.679999999997,16868.255999999998,0.015625,98.0,0.0
1648646183,2022-03-30T15:16:23,2022-03-30,15:16:23,15.267,355.0,17.0,15019.679999999997,16868.255999999998,0.05078125,98.0,0.0
1648646184,2022-03-30T15:16:24,2022-03-30,15:16:24,15.267,356.0,17.0,15019.679999999997,16868.255999999998,0.03515625,98.0,0.0
1648646185,2022-03-30T15:16:25,2022-03-30,15:16:25,15.267,357.0,17.0,15019.679999999997,16868.255999999998,0.04296875,97.0,0.0
1648646186,2022-03-30T15:16:26,2022-03-30,15:16:26,15.267,358.0,17.0,15019.679999999997,16868.255999999998,0.02734375,98.0,0.0
1648646187,2022-03-30T15:16:27,2022-03-30,15:16:27,15.267,359.0,17.0,15019.679999999997,16868.255999999998,0.01953125,98.0,0.0
1648646188,2022-03-30T15:16:28,2022-03-30,15:16:28,15.267,360.0,17.0,15019.679999999997,16868.255999999998,0.0,98.0,0.0
1648646189,2022-03-30T15:16:29,2022-03-30,15:16:29,15.267,361.0,17.0,15019.679999999997,16868.255999999998,0.015625,98.0,0.0
1648646190,2022-03-30T15:16:30,2022-03-30,15:16:30,15.267,362.0,16.0,11141.92,12513.233230769229,0.015625,99.0,0.0
1648646191,2022-03-30T15:16:31,2022-03-30,15:16:31,15.267,363.0,14.0,11141.92,12513.233230769229,0.0,100.0,0.0
1648646192,2022-03-30T15:16:32,2022-03-30,15:16:32,15.267,364.0,13.0,10889.6,12229.858461538459,0.0,100.0,0.0
1648646193,2022-03-30T15:16:33,2022-03-30,15:16:33,15.267,365.0,12.0,10889.6,12229.858461538459,0.015625,100.0,0.0
1648646194,2022-03-30T15:16:34,2022-03-30,15:16:34,15.267,366.0,12.0,10809.92,12140.371692307694,0.015625,99.0,0.0
1648646195,2022-03-30T15:16:35,2022-03-30,15:16:35,15.267,367.0,12.0,10809.92,12140.371692307694,0.0,98.0,0.0
1648646196,2022-03-30T15:16:36,2022-03-30,15:16:36,15.267,368.0,13.0,10809.92,12140.371692307694,0.01953125,97.0,0.0
1648646197,2022-03-30T15:16:37,2022-03-30,15:16:37,15.267,369.0,13.0,12111.36,13601.988923076924,0.0859375,95.0,0.0
1648646198,2022-03-30T15:16:38,2022-03-30,15:16:38,15.267,370.0,13.0,12111.36,13601.988923076924,0.0703125,94.0,0.0
1648646199,2022-03-30T15:16:39,2022-03-30,15:16:39,15.267,371.0,13.0,12111.36,13601.988923076924,0.05078125,94.0,0.0
1648646200,2022-03-30T15:16:40,2022-03-30,15:16:40,15.267,372.0,14.0,12257.44,13766.048,0.04296875,94.0,0.0
1648646201,2022-03-30T15:16:41,2022-03-30,15:16:41,15.267,373.0,13.0,12257.44,13766.048,0.0234375,95.0,0.0
1648646202,2022-03-30T15:16:42,2022-03-30,15:16:42,15.267,374.0,13.0,12257.44,13766.048,0.015625,95.0,0.0
1648646203,2022-03-30T15:16:43,2022-03-30,15:16:43,15.267,375.0,13.0,12257.44,13766.048,0.015625,95.0,0.0
1648646204,2022-03-30T15:16:44,2022-03-30,15:16:44,15.267,376.0,13.0,12257.44,13766.048,0.015625,95.0,0.0
1648646205,2022-03-30T15:16:45,2022-03-30,15:16:45,15.267,377.0,13.0,12257.44,13766.048,0.015625,94.0,0.0
1648646206,2022-03-30T15:16:46,2022-03-30,15:16:46,15.267,378.0,13.0,12257.44,13766.048,0.01953125,94.0,0.0
1648646207,2022-03-30T15:16:47,2022-03-30,15:16:47,15.267,379.0,13.0,8100.799999999998,9097.821538461538,0.01953125,94.0,0.0
1648646208,2022-03-30T15:16:48,2022-03-30,15:16:48,15.267,380.0,13.0,8100.799999999998,9097.821538461538,0.015625,93.0,0.0
1648646209,2022-03-30T15:16:49,2022-03-30,15:16:49,15.267,381.0,12.0,8100.799999999998,9097.821538461538,0.015625,93.0,0.0
1648646210,2022-03-30T15:16:50,2022-03-30,15:16:50,15.267,382.0,12.0,7875.04,8844.275692307692,0.02734375,93.0,0.0
1648646211,2022-03-30T15:16:51,2022-03-30,15:16:51,15.267,383.0,13.0,7875.04,8844.275692307692,0.015625,92.0,0.0
1648646212,2022-03-30T15:16:52,2022-03-30,15:16:52,15.267,384.0,15.0,10477.92,11767.510153846153,0.078125,92.0,0.0
1648646213,2022-03-30T15:16:53,2022-03-30,15:16:53,15.267,385.0,17.0,10477.92,11767.510153846153,0.12890625,92.0,0.0
1648646214,2022-03-30T15:16:54,2022-03-30,15:16:54,15.267,386.0,19.0,11726.24,13169.469538461535,0.27734375,93.0,0.0
1648646215,2022-03-30T15:16:55,2022-03-30,15:16:55,15.267,387.0,20.0,11726.24,13169.469538461535,0.15625,94.0,0.0
1648646216,2022-03-30T15:16:56,2022-03-30,15:16:56,15.267,388.0,20.0,11487.2,12901.00923076923,0.03515625,93.0,0.0
1648646217,2022-03-30T15:16:57,2022-03-30,15:16:57,15.267,389.0,20.0,11367.68,12766.779076923076,0.05859375,92.0,0.0
1648646218,2022-03-30T15:16:58,2022-03-30,15:16:58,15.267,390.0,20.0,11367.68,12766.779076923076,0.171875,92.0,0.0
1648646219,2022-03-30T15:16:59,2022-03-30,15:16:59,15.267,391.0,21.0,11819.2,13273.87076923077,0.04296875,92.0,0.0
