time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
421851589941,23,16998.399999999998,19090.51076923077,,0.34375,75,101
421851590197,23,16998.399999999998,19090.51076923077,,0.3515625,75,101
421851590453,23,17609.28,19776.575999999997,,0.34375,75,101
421851590709,23,17609.28,19776.575999999997,,0.30078125,76,102
421851590965,23,16507.04,18538.67569230769,,0.359375,75,103
421851591221,22,16507.04,18538.67569230769,,0.31640625,75,103
421851591477,22,16507.04,18538.67569230769,,0.33203125,76,103
421851591733,22,16507.04,18538.67569230769,,0.39453125,78,102
421851591989,22,17596.0,19761.661538461536,,0.34375,78,101
421851592245,21,17596.0,19761.661538461536,,0.3515625,78,100
421851592501,21,17596.0,19761.661538461536,,0.3671875,78,100
421851592757,21,17596.0,19761.661538461536,,0.4453125,78,101
421851593013,21,17596.0,19761.661538461536,,0.40234375,77,104
421851593269,21,16520.32,18553.590153846155,,0.375,77,105
421851593525,20,16520.32,18553.590153846155,,0.39453125,78,105
421851593781,19,16520.32,18553.590153846155,,0.421875,80,104
421851594037,18,16520.32,18553.590153846155,,0.4140625,80,103
421851594293,18,16998.399999999998,19090.51076923077,,0.43359375,81,104
421851594549,18,16998.399999999998,19090.51076923077,,0.421875,81,105
421851594805,18,17649.12,19821.319384615384,,0.45703125,82,106
421851595061,18,17649.12,19821.319384615384,,0.44140625,82,107
421851595317,18,17649.12,19821.319384615384,,0.46484375,81,106
421851595573,18,17649.12,19821.319384615384,,0.4140625,81,106
421851595829,18,18047.52,20268.75323076923,,0.35546875,81,106
421851596085,18,18047.52,20268.75323076923,,0.40234375,83,107
421851596341,17,18047.52,20268.75323076923,,0.40234375,83,107
421851596597,17,18047.52,20268.75323076923,,0.4140625,85,106
421851596853,17,18047.52,20268.75323076923,,0.35546875,85,104
421851597109,17,17277.28,19403.71446153846,,0.41796875,86,103
421851597365,17,17277.28,19403.71446153846,,0.38671875,86,102
421851597621,16,17277.28,19403.71446153846,,0.421875,85,104
421851597877,16,17277.28,19403.71446153846,,0.4140625,85,106
421851598133,16,17277.28,19403.71446153846,,0.421875,87,107
421851598389,16,17064.8,19165.083076923074,,0.41015625,93,106
421851598645,15,17064.8,19165.083076923074,,0.390625,94,104
421851598901,15,17064.8,19165.083076923074,,0.37890625,97,103
421851599157,14,20663.68,23206.902153846153,,0.53125,97,103
421851599413,14,20663.68,23206.902153846153,,0.51171875,104,105
421851599669,14,20663.68,23206.902153846153,,0.41015625,107,106
421851599925,15,20663.68,23206.902153846153,,0.4140625,107,106
421851600181,15,20663.68,23206.902153846153,,0.33984375,104,106
421851600437,15,20398.079999999998,22908.612923076922,,0.37109375,111,105
421851600693,15,20398.079999999998,22908.612923076922,,0.41015625,109,104
421851600949,15,20398.079999999998,22908.612923076922,,0.4140625,111,103
421851601205,15,20398.079999999998,22908.612923076922,,0.44140625,116,104
421851601461,15,20849.6,23415.704615384617,,0.43359375,115,106
421851601717,15,20849.6,23415.704615384617,,0.41796875,114,105
421851601973,15,20849.6,23415.704615384617,,0.41015625,121,103
421851602229,15,20238.719999999998,22729.639384615384,,0.37890625,121,103
421851602485,14,20238.719999999998,22729.639384615384,,0.453125,112,102
421851602741,14,20238.719999999998,22729.639384615384,,0.45703125,112,103
421851602997,14,20238.719999999998,22729.639384615384,,0.4921875,109,105
421851603253,14,21062.079999999998,23654.336,,0.3984375,106,106
