Timestamp,DateTime,Breathing rate (rpm),Minute ventilation (mL/min),Heart rate (bpm)
1647970435,2022-03-22T18:33:55,40.0,101359.0,153.0
1647970436,2022-03-22T18:33:56,40.0,101359.0,152.0
1647970437,2022-03-22T18:33:57,39.0,91933.0,150.0
1647970438,2022-03-22T18:33:58,39.0,89129.0,149.0
1647970439,2022-03-22T18:33:59,38.0,89129.0,148.0
1647970440,2022-03-22T18:34:00,38.0,85639.0,147.0
1647970441,2022-03-22T18:34:01,38.0,85639.0,146.0
1647970442,2022-03-22T18:34:02,38.0,85639.0,145.0
1647970443,2022-03-22T18:34:03,37.0,72663.0,144.0
1647970444,2022-03-22T18:34:04,34.0,72663.0,143.0
1647970445,2022-03-22T18:34:05,32.0,71679.0,142.0
1647970446,2022-03-22T18:34:06,32.0,71679.0,141.0
1647970447,2022-03-22T18:34:07,31.0,72827.0,140.0
1647970448,2022-03-22T18:34:08,31.0,74304.0,138.0
1647970449,2022-03-22T18:34:09,31.0,74304.0,136.0
1647970450,2022-03-22T18:34:10,31.0,73946.0,135.0
1647970451,2022-03-22T18:34:11,31.0,73946.0,132.0
1647970452,2022-03-22T18:34:12,31.0,74408.0,131.0
1647970453,2022-03-22T18:34:13,31.0,74408.0,130.0
1647970454,2022-03-22T18:34:14,30.0,73722.0,129.0
1647970455,2022-03-22T18:34:15,30.0,73722.0,128.0
1647970456,2022-03-22T18:34:16,30.0,76213.0,128.0
1647970457,2022-03-22T18:34:17,32.0,74721.0,127.0
1647970458,2022-03-22T18:34:18,33.0,74721.0,127.0
1647970459,2022-03-22T18:34:19,34.0,70620.0,127.0
1647970460,2022-03-22T18:34:20,34.0,69024.0,127.0
1647970461,2022-03-22T18:34:21,35.0,69024.0,126.0
1647970462,2022-03-22T18:34:22,35.0,70471.0,124.0
1647970463,2022-03-22T18:34:23,36.0,70471.0,123.0
1647970464,2022-03-22T18:34:24,36.0,70322.0,122.0
1647970465,2022-03-22T18:34:25,36.0,70322.0,121.0
1647970466,2022-03-22T18:34:26,36.0,70322.0,121.0
1647970467,2022-03-22T18:34:27,35.0,64729.0,121.0
1647970468,2022-03-22T18:34:28,34.0,64729.0,121.0
1647970469,2022-03-22T18:34:29,33.0,65624.0,120.0
1647970470,2022-03-22T18:34:30,33.0,65624.0,120.0
1647970471,2022-03-22T18:34:31,33.0,65519.0,120.0
1647970472,2022-03-22T18:34:32,32.0,65519.0,119.0
1647970473,2022-03-22T18:34:33,32.0,61015.0,118.0
1647970474,2022-03-22T18:34:34,31.0,61015.0,118.0
1647970475,2022-03-22T18:34:35,30.0,61015.0,118.0
1647970476,2022-03-22T18:34:36,29.0,56496.0,118.0
1647970477,2022-03-22T18:34:37,28.0,56496.0,118.0
1647970478,2022-03-22T18:34:38,27.0,53841.0,119.0
1647970479,2022-03-22T18:34:39,27.0,53841.0,121.0
1647970480,2022-03-22T18:34:40,26.0,51291.0,123.0
1647970481,2022-03-22T18:34:41,27.0,53767.0,125.0
1647970482,2022-03-22T18:34:42,28.0,53767.0,127.0
1647970483,2022-03-22T18:34:43,29.0,55169.0,128.0
1647970484,2022-03-22T18:34:44,29.0,55169.0,128.0
1647970485,2022-03-22T18:34:45,29.0,51753.0,127.0
1647970486,2022-03-22T18:34:46,30.0,55034.0,127.0
1647970487,2022-03-22T18:34:47,31.0,55034.0,126.0
1647970488,2022-03-22T18:34:48,32.0,60657.0,124.0
1647970489,2022-03-22T18:34:49,33.0,60657.0,123.0
1647970490,2022-03-22T18:34:50,34.0,62805.0,122.0
1647970491,2022-03-22T18:34:51,34.0,62805.0,122.0
1647970492,2022-03-22T18:34:52,34.0,59628.0,121.0
1647970493,2022-03-22T18:34:53,34.0,59628.0,121.0
1647970494,2022-03-22T18:34:54,33.0,57868.0,120.0
1647970495,2022-03-22T18:34:55,32.0,57868.0,120.0
1647970496,2022-03-22T18:34:56,32.0,57868.0,119.0
1647970497,2022-03-22T18:34:57,31.0,60359.0,116.0
1647970498,2022-03-22T18:34:58,31.0,60359.0,115.0
1647970499,2022-03-22T18:34:59,30.0,60359.0,113.0
1647970500,2022-03-22T18:35:00,30.0,57152.0,112.0
1647970501,2022-03-22T18:35:01,29.0,57152.0,112.0
1647970502,2022-03-22T18:35:02,27.0,54453.0,111.0
1647970503,2022-03-22T18:35:03,27.0,54453.0,111.0
1647970504,2022-03-22T18:35:04,26.0,51962.0,110.0
1647970505,2022-03-22T18:35:05,27.0,49695.0,109.0
1647970506,2022-03-22T18:35:06,27.0,49695.0,111.0
1647970507,2022-03-22T18:35:07,28.0,51485.0,112.0
1647970508,2022-03-22T18:35:08,28.0,51485.0,113.0
1647970509,2022-03-22T18:35:09,28.0,51485.0,115.0
1647970510,2022-03-22T18:35:10,28.0,50545.0,116.0
1647970511,2022-03-22T18:35:11,28.0,47517.0,118.0
1647970512,2022-03-22T18:35:12,28.0,47517.0,123.0
1647970513,2022-03-22T18:35:13,29.0,54184.0,125.0
1647970514,2022-03-22T18:35:14,31.0,57003.0,127.0
1647970515,2022-03-22T18:35:15,34.0,60046.0,129.0
1647970516,2022-03-22T18:35:16,35.0,60046.0,130.0
1647970517,2022-03-22T18:35:17,36.0,65474.0,131.0
1647970518,2022-03-22T18:35:18,36.0,65474.0,132.0
1647970519,2022-03-22T18:35:19,36.0,63819.0,133.0
1647970520,2022-03-22T18:35:20,37.0,69695.0,134.0
1647970521,2022-03-22T18:35:21,38.0,69695.0,136.0
1647970522,2022-03-22T18:35:22,40.0,69725.0,137.0
1647970523,2022-03-22T18:35:23,40.0,64550.0,138.0
1647970524,2022-03-22T18:35:24,39.0,64550.0,138.0
1647970525,2022-03-22T18:35:25,39.0,65967.0,139.0
1647970526,2022-03-22T18:35:26,38.0,64788.0,139.0
1647970527,2022-03-22T18:35:27,38.0,64788.0,138.0
1647970528,2022-03-22T18:35:28,38.0,63431.0,137.0
1647970529,2022-03-22T18:35:29,37.0,63431.0,136.0
1647970530,2022-03-22T18:35:30,36.0,65803.0,135.0
1647970531,2022-03-22T18:35:31,36.0,65803.0,134.0
1647970532,2022-03-22T18:35:32,36.0,68159.0,132.0
1647970533,2022-03-22T18:35:33,36.0,68159.0,130.0
1647970534,2022-03-22T18:35:34,37.0,68159.0,129.0
1647970535,2022-03-22T18:35:35,36.0,60762.0,126.0
1647970536,2022-03-22T18:35:36,34.0,60762.0,125.0
1647970537,2022-03-22T18:35:37,32.0,56585.0,125.0
1647970538,2022-03-22T18:35:38,31.0,56585.0,125.0
1647970539,2022-03-22T18:35:39,30.0,59792.0,125.0
1647970540,2022-03-22T18:35:40,30.0,61820.0,124.0
1647970541,2022-03-22T18:35:41,30.0,61820.0,124.0
1647970542,2022-03-22T18:35:42,30.0,62119.0,123.0
1647970543,2022-03-22T18:35:43,30.0,62119.0,121.0
1647970544,2022-03-22T18:35:44,31.0,60806.0,120.0
1647970545,2022-03-22T18:35:45,31.0,58420.0,119.0
1647970546,2022-03-22T18:35:46,31.0,58420.0,118.0
1647970547,2022-03-22T18:35:47,31.0,68815.0,118.0
1647970548,2022-03-22T18:35:48,33.0,79241.0,118.0
1647970549,2022-03-22T18:35:49,37.0,77257.0,119.0
1647970550,2022-03-22T18:35:50,39.0,77257.0,121.0
1647970551,2022-03-22T18:35:51,40.0,76586.0,123.0
1647970552,2022-03-22T18:35:52,40.0,80091.0,126.0
1647970553,2022-03-22T18:35:53,41.0,88547.0,130.0
1647970554,2022-03-22T18:35:54,43.0,88547.0,132.0
1647970555,2022-03-22T18:35:55,45.0,91799.0,134.0
1647970556,2022-03-22T18:35:56,45.0,89830.0,137.0
1647970557,2022-03-22T18:35:57,45.0,89830.0,139.0
1647970558,2022-03-22T18:35:58,45.0,88115.0,141.0
1647970559,2022-03-22T18:35:59,44.0,88115.0,143.0
1647970560,2022-03-22T18:36:00,43.0,88115.0,145.0
1647970561,2022-03-22T18:36:01,41.0,73170.0,146.0
1647970562,2022-03-22T18:36:02,38.0,73170.0,147.0
1647970563,2022-03-22T18:36:03,36.0,76258.0,147.0
1647970564,2022-03-22T18:36:04,35.0,76258.0,148.0
1647970565,2022-03-22T18:36:05,35.0,69815.0,148.0
1647970566,2022-03-22T18:36:06,34.0,69815.0,148.0
1647970567,2022-03-22T18:36:07,32.0,67369.0,149.0
1647970568,2022-03-22T18:36:08,31.0,67369.0,149.0
1647970569,2022-03-22T18:36:09,30.0,67369.0,149.0
1647970570,2022-03-22T18:36:10,30.0,67369.0,150.0
1647970571,2022-03-22T18:36:11,29.0,60463.0,150.0
1647970572,2022-03-22T18:36:12,28.0,63729.0,150.0
1647970573,2022-03-22T18:36:13,26.0,63729.0,151.0
1647970574,2022-03-22T18:36:14,26.0,67935.0,151.0
1647970575,2022-03-22T18:36:15,26.0,81746.0,151.0
1647970576,2022-03-22T18:36:16,28.0,81746.0,151.0
1647970577,2022-03-22T18:36:17,30.0,80792.0,152.0
1647970578,2022-03-22T18:36:18,31.0,86817.0,152.0
1647970579,2022-03-22T18:36:19,32.0,94632.0,152.0
1647970580,2022-03-22T18:36:20,34.0,94632.0,152.0
1647970581,2022-03-22T18:36:21,36.0,112440.0,153.0
1647970582,2022-03-22T18:36:22,40.0,114155.0,154.0
1647970583,2022-03-22T18:36:23,44.0,114633.0,154.0
1647970584,2022-03-22T18:36:24,45.0,114633.0,155.0
1647970585,2022-03-22T18:36:25,45.0,108652.0,156.0
1647970586,2022-03-22T18:36:26,44.0,108279.0,156.0
1647970587,2022-03-22T18:36:27,43.0,108279.0,157.0
1647970588,2022-03-22T18:36:28,42.0,108876.0,157.0
1647970589,2022-03-22T18:36:29,42.0,109248.0,157.0
1647970590,2022-03-22T18:36:30,43.0,110442.0,157.0
1647970591,2022-03-22T18:36:31,43.0,110442.0,158.0
1647970592,2022-03-22T18:36:32,42.0,107026.0,158.0
1647970593,2022-03-22T18:36:33,42.0,105236.0,158.0
1647970594,2022-03-22T18:36:34,43.0,111814.0,159.0
1647970595,2022-03-22T18:36:35,43.0,111814.0,159.0
1647970596,2022-03-22T18:36:36,44.0,116452.0,160.0
1647970597,2022-03-22T18:36:37,44.0,113976.0,160.0
1647970598,2022-03-22T18:36:38,44.0,113976.0,161.0
1647970599,2022-03-22T18:36:39,43.0,111426.0,162.0
1647970600,2022-03-22T18:36:40,43.0,111426.0,163.0
1647970601,2022-03-22T18:36:41,42.0,113663.0,163.0
1647970602,2022-03-22T18:36:42,41.0,111769.0,164.0
1647970603,2022-03-22T18:36:43,40.0,111769.0,164.0
1647970604,2022-03-22T18:36:44,39.0,112902.0,164.0
1647970605,2022-03-22T18:36:45,38.0,112395.0,164.0
1647970606,2022-03-22T18:36:46,38.0,112395.0,164.0
1647970607,2022-03-22T18:36:47,38.0,112037.0,164.0
1647970608,2022-03-22T18:36:48,39.0,115050.0,164.0
1647970609,2022-03-22T18:36:49,40.0,117824.0,164.0
1647970610,2022-03-22T18:36:50,40.0,117824.0,165.0
1647970611,2022-03-22T18:36:51,41.0,116333.0,165.0
1647970612,2022-03-22T18:36:52,42.0,125073.0,166.0
1647970613,2022-03-22T18:36:53,44.0,123029.0,166.0
1647970614,2022-03-22T18:36:54,45.0,121613.0,167.0
1647970615,2022-03-22T18:36:55,46.0,121613.0,168.0
1647970616,2022-03-22T18:36:56,46.0,120926.0,168.0
1647970617,2022-03-22T18:36:57,46.0,123283.0,168.0
1647970618,2022-03-22T18:36:58,46.0,117929.0,169.0
1647970619,2022-03-22T18:36:59,45.0,117929.0,169.0
1647970620,2022-03-22T18:37:00,45.0,119748.0,170.0
1647970621,2022-03-22T18:37:01,46.0,119987.0,170.0
1647970622,2022-03-22T18:37:02,46.0,124431.0,170.0
1647970623,2022-03-22T18:37:03,46.0,124431.0,170.0
1647970624,2022-03-22T18:37:04,46.0,121702.0,171.0
1647970625,2022-03-22T18:37:05,45.0,125237.0,171.0
1647970626,2022-03-22T18:37:06,45.0,125237.0,171.0
1647970627,2022-03-22T18:37:07,44.0,122910.0,171.0
1647970628,2022-03-22T18:37:08,44.0,127101.0,171.0
1647970629,2022-03-22T18:37:09,44.0,126579.0,171.0
1647970630,2022-03-22T18:37:10,44.0,122761.0,171.0
1647970631,2022-03-22T18:37:11,44.0,122761.0,171.0
1647970632,2022-03-22T18:37:12,44.0,118167.0,171.0
1647970633,2022-03-22T18:37:13,44.0,119703.0,172.0
1647970634,2022-03-22T18:37:14,44.0,120554.0,172.0
1647970635,2022-03-22T18:37:15,45.0,120554.0,172.0
1647970636,2022-03-22T18:37:16,45.0,124536.0,173.0
1647970637,2022-03-22T18:37:17,45.0,123298.0,173.0
1647970638,2022-03-22T18:37:18,44.0,123298.0,174.0
1647970639,2022-03-22T18:37:19,44.0,123253.0,174.0
1647970640,2022-03-22T18:37:20,44.0,125744.0,175.0
1647970641,2022-03-22T18:37:21,44.0,133022.0,175.0
1647970642,2022-03-22T18:37:22,44.0,133022.0,175.0
1647970643,2022-03-22T18:37:23,43.0,131367.0,176.0
1647970644,2022-03-22T18:37:24,43.0,125192.0,176.0
1647970645,2022-03-22T18:37:25,43.0,125192.0,176.0
1647970646,2022-03-22T18:37:26,43.0,126147.0,177.0
1647970647,2022-03-22T18:37:27,43.0,128995.0,177.0
1647970648,2022-03-22T18:37:28,43.0,134693.0,177.0
1647970649,2022-03-22T18:37:29,43.0,134693.0,178.0
1647970650,2022-03-22T18:37:30,44.0,133783.0,178.0
1647970651,2022-03-22T18:37:31,44.0,132664.0,178.0
1647970652,2022-03-22T18:37:32,44.0,135438.0,178.0
1647970653,2022-03-22T18:37:33,44.0,135438.0,178.0
1647970654,2022-03-22T18:37:34,45.0,139540.0,178.0
1647970655,2022-03-22T18:37:35,45.0,140614.0,179.0
1647970656,2022-03-22T18:37:36,46.0,137377.0,179.0
1647970657,2022-03-22T18:37:37,47.0,137407.0,179.0
1647970658,2022-03-22T18:37:38,47.0,137407.0,179.0
1647970659,2022-03-22T18:37:39,48.0,136050.0,179.0
1647970660,2022-03-22T18:37:40,47.0,133753.0,180.0
1647970661,2022-03-22T18:37:41,47.0,138302.0,180.0
1647970662,2022-03-22T18:37:42,47.0,138302.0,180.0
1647970663,2022-03-22T18:37:43,47.0,137720.0,180.0
1647970664,2022-03-22T18:37:44,47.0,137705.0,180.0
1647970665,2022-03-22T18:37:45,47.0,141956.0,180.0
1647970666,2022-03-22T18:37:46,47.0,141434.0,179.0
1647970667,2022-03-22T18:37:47,48.0,141434.0,179.0
1647970668,2022-03-22T18:37:48,48.0,135737.0,179.0
1647970669,2022-03-22T18:37:49,47.0,136094.0,179.0
1647970670,2022-03-22T18:37:50,47.0,138287.0,179.0
1647970671,2022-03-22T18:37:51,47.0,136945.0,179.0
1647970672,2022-03-22T18:37:52,47.0,136945.0,179.0
1647970673,2022-03-22T18:37:53,47.0,137332.0,178.0
1647970674,2022-03-22T18:37:54,46.0,136273.0,178.0
1647970675,2022-03-22T18:37:55,46.0,135215.0,178.0
1647970676,2022-03-22T18:37:56,46.0,145043.0,178.0
1647970677,2022-03-22T18:37:57,47.0,148981.0,178.0
1647970678,2022-03-22T18:37:58,49.0,148981.0,179.0
1647970679,2022-03-22T18:37:59,49.0,142090.0,179.0
1647970680,2022-03-22T18:38:00,49.0,144133.0,179.0
1647970681,2022-03-22T18:38:01,48.0,139435.0,179.0
1647970682,2022-03-22T18:38:02,48.0,139435.0,179.0
1647970683,2022-03-22T18:38:03,47.0,135543.0,179.0
1647970684,2022-03-22T18:38:04,47.0,136378.0,179.0
1647970685,2022-03-22T18:38:05,46.0,136378.0,179.0
1647970686,2022-03-22T18:38:06,46.0,135901.0,178.0
1647970687,2022-03-22T18:38:07,46.0,136109.0,178.0
1647970688,2022-03-22T18:38:08,45.0,140957.0,178.0
1647970689,2022-03-22T18:38:09,45.0,141315.0,179.0
1647970690,2022-03-22T18:38:10,46.0,141315.0,179.0
1647970691,2022-03-22T18:38:11,45.0,138287.0,179.0
1647970692,2022-03-22T18:38:12,45.0,141165.0,179.0
1647970693,2022-03-22T18:38:13,45.0,140524.0,179.0
1647970694,2022-03-22T18:38:14,45.0,140524.0,179.0
1647970695,2022-03-22T18:38:15,45.0,141329.0,180.0
1647970696,2022-03-22T18:38:16,45.0,141717.0,180.0
1647970697,2022-03-22T18:38:17,45.0,141717.0,180.0
1647970698,2022-03-22T18:38:18,45.0,134543.0,180.0
1647970699,2022-03-22T18:38:19,44.0,127713.0,180.0
1647970700,2022-03-22T18:38:20,43.0,127713.0,180.0
1647970701,2022-03-22T18:38:21,42.0,132261.0,180.0
1647970702,2022-03-22T18:38:22,42.0,129801.0,179.0
1647970703,2022-03-22T18:38:23,42.0,129801.0,179.0
1647970704,2022-03-22T18:38:24,41.0,125833.0,178.0
1647970705,2022-03-22T18:38:25,40.0,125833.0,178.0
1647970706,2022-03-22T18:38:26,40.0,122746.0,177.0
1647970707,2022-03-22T18:38:27,39.0,120449.0,177.0
1647970708,2022-03-22T18:38:28,38.0,120449.0,176.0
1647970709,2022-03-22T18:38:29,38.0,121941.0,176.0
1647970710,2022-03-22T18:38:30,38.0,127563.0,176.0
1647970711,2022-03-22T18:38:31,38.0,127563.0,176.0
1647970712,2022-03-22T18:38:32,38.0,126251.0,176.0
1647970713,2022-03-22T18:38:33,38.0,128085.0,176.0
1647970714,2022-03-22T18:38:34,38.0,128085.0,176.0
1647970715,2022-03-22T18:38:35,39.0,135095.0,175.0
1647970716,2022-03-22T18:38:36,40.0,138511.0,175.0
1647970717,2022-03-22T18:38:37,40.0,141777.0,175.0
1647970718,2022-03-22T18:38:38,41.0,141777.0,175.0
1647970719,2022-03-22T18:38:39,42.0,146520.0,175.0
1647970720,2022-03-22T18:38:40,42.0,147265.0,175.0
1647970721,2022-03-22T18:38:41,43.0,146117.0,175.0
1647970722,2022-03-22T18:38:42,43.0,146117.0,175.0
1647970723,2022-03-22T18:38:43,44.0,146594.0,175.0
1647970724,2022-03-22T18:38:44,44.0,142359.0,175.0
1647970725,2022-03-22T18:38:45,44.0,142359.0,176.0
1647970726,2022-03-22T18:38:46,44.0,139629.0,176.0
1647970727,2022-03-22T18:38:47,43.0,136810.0,176.0
1647970728,2022-03-22T18:38:48,43.0,137213.0,176.0
1647970729,2022-03-22T18:38:49,42.0,137213.0,176.0
1647970730,2022-03-22T18:38:50,42.0,133783.0,176.0
1647970731,2022-03-22T18:38:51,42.0,136482.0,176.0
1647970732,2022-03-22T18:38:52,42.0,136482.0,176.0
1647970733,2022-03-22T18:38:53,41.0,139212.0,176.0
1647970734,2022-03-22T18:38:54,41.0,139212.0,176.0
1647970735,2022-03-22T18:38:55,41.0,134543.0,176.0
1647970736,2022-03-22T18:38:56,40.0,137273.0,176.0
1647970737,2022-03-22T18:38:57,40.0,137273.0,176.0
1647970738,2022-03-22T18:38:58,40.0,132515.0,176.0
1647970739,2022-03-22T18:38:59,40.0,131725.0,176.0
1647970740,2022-03-22T18:39:00,40.0,134842.0,176.0
1647970741,2022-03-22T18:39:01,40.0,134842.0,176.0
1647970742,2022-03-22T18:39:02,40.0,136691.0,176.0
1647970743,2022-03-22T18:39:03,41.0,135632.0,176.0
1647970744,2022-03-22T18:39:04,41.0,135632.0,177.0
1647970745,2022-03-22T18:39:05,41.0,142224.0,177.0
1647970746,2022-03-22T18:39:06,42.0,138973.0,177.0
1647970747,2022-03-22T18:39:07,42.0,138973.0,177.0
1647970748,2022-03-22T18:39:08,42.0,143074.0,177.0
1647970749,2022-03-22T18:39:09,42.0,142359.0,177.0
1647970750,2022-03-22T18:39:10,42.0,142538.0,177.0
1647970751,2022-03-22T18:39:11,42.0,142538.0,178.0
1647970752,2022-03-22T18:39:12,42.0,139480.0,178.0
1647970753,2022-03-22T18:39:13,42.0,137735.0,178.0
1647970754,2022-03-22T18:39:14,42.0,137735.0,178.0
1647970755,2022-03-22T18:39:15,42.0,135572.0,178.0
1647970756,2022-03-22T18:39:16,42.0,135915.0,178.0
1647970757,2022-03-22T18:39:17,42.0,141672.0,178.0
1647970758,2022-03-22T18:39:18,42.0,141672.0,179.0
1647970759,2022-03-22T18:39:19,42.0,141285.0,179.0
1647970760,2022-03-22T18:39:20,42.0,142359.0,179.0
1647970761,2022-03-22T18:39:21,43.0,142344.0,179.0
1647970762,2022-03-22T18:39:22,43.0,142344.0,179.0
1647970763,2022-03-22T18:39:23,43.0,143477.0,180.0
1647970764,2022-03-22T18:39:24,43.0,144581.0,180.0
1647970765,2022-03-22T18:39:25,43.0,144581.0,180.0
1647970766,2022-03-22T18:39:26,43.0,148816.0,180.0
1647970767,2022-03-22T18:39:27,43.0,141568.0,180.0
1647970768,2022-03-22T18:39:28,43.0,142567.0,180.0
1647970769,2022-03-22T18:39:29,44.0,142567.0,180.0
1647970770,2022-03-22T18:39:30,44.0,140062.0,180.0
1647970771,2022-03-22T18:39:31,44.0,142060.0,181.0
1647970772,2022-03-22T18:39:32,44.0,143641.0,181.0
1647970773,2022-03-22T18:39:33,44.0,143641.0,181.0
1647970774,2022-03-22T18:39:34,44.0,143283.0,182.0
1647970775,2022-03-22T18:39:35,44.0,141195.0,182.0
1647970776,2022-03-22T18:39:36,45.0,143417.0,182.0
1647970777,2022-03-22T18:39:37,45.0,143417.0,182.0
1647970778,2022-03-22T18:39:38,45.0,144193.0,182.0
1647970779,2022-03-22T18:39:39,46.0,148324.0,183.0
1647970780,2022-03-22T18:39:40,46.0,147325.0,183.0
1647970781,2022-03-22T18:39:41,46.0,146027.0,183.0
1647970782,2022-03-22T18:39:42,46.0,146027.0,184.0
1647970783,2022-03-22T18:39:43,45.0,147698.0,184.0
1647970784,2022-03-22T18:39:44,45.0,147698.0,184.0
1647970785,2022-03-22T18:39:45,44.0,143477.0,184.0
1647970786,2022-03-22T18:39:46,44.0,144074.0,184.0
1647970787,2022-03-22T18:39:47,44.0,142538.0,184.0
1647970788,2022-03-22T18:39:48,44.0,142388.0,184.0
1647970789,2022-03-22T18:39:49,45.0,142881.0,184.0
1647970790,2022-03-22T18:39:50,45.0,142881.0,184.0
1647970791,2022-03-22T18:39:51,45.0,141643.0,184.0
1647970792,2022-03-22T18:39:52,46.0,137735.0,184.0
1647970793,2022-03-22T18:39:53,47.0,142165.0,184.0
1647970794,2022-03-22T18:39:54,49.0,139540.0,184.0
1647970795,2022-03-22T18:39:55,49.0,140494.0,184.0
1647970796,2022-03-22T18:39:56,49.0,140494.0,184.0
1647970797,2022-03-22T18:39:57,49.0,138302.0,184.0
1647970798,2022-03-22T18:39:58,49.0,134707.0,184.0
1647970799,2022-03-22T18:39:59,49.0,133917.0,183.0
1647970800,2022-03-22T18:40:00,49.0,133917.0,183.0
1647970801,2022-03-22T18:40:01,48.0,137094.0,183.0
1647970802,2022-03-22T18:40:02,48.0,136497.0,183.0
1647970803,2022-03-22T18:40:03,48.0,137944.0,182.0
1647970804,2022-03-22T18:40:04,48.0,138779.0,182.0
1647970805,2022-03-22T18:40:05,48.0,138153.0,182.0
1647970806,2022-03-22T18:40:06,49.0,138153.0,182.0
1647970807,2022-03-22T18:40:07,49.0,141210.0,182.0
1647970808,2022-03-22T18:40:08,49.0,138645.0,182.0
1647970809,2022-03-22T18:40:09,49.0,135737.0,181.0
1647970810,2022-03-22T18:40:10,50.0,133484.0,181.0
1647970811,2022-03-22T18:40:11,50.0,134096.0,181.0
1647970812,2022-03-22T18:40:12,51.0,134096.0,181.0
1647970813,2022-03-22T18:40:13,50.0,136631.0,181.0
1647970814,2022-03-22T18:40:14,50.0,131277.0,181.0
1647970815,2022-03-22T18:40:15,49.0,133305.0,181.0
1647970816,2022-03-22T18:40:16,48.0,133305.0,181.0
1647970817,2022-03-22T18:40:17,48.0,135229.0,181.0
1647970818,2022-03-22T18:40:18,47.0,136393.0,180.0
1647970819,2022-03-22T18:40:19,46.0,136348.0,180.0
1647970820,2022-03-22T18:40:20,46.0,136348.0,180.0
1647970821,2022-03-22T18:40:21,45.0,134722.0,180.0
1647970822,2022-03-22T18:40:22,44.0,130800.0,180.0
1647970823,2022-03-22T18:40:23,44.0,130800.0,179.0
1647970824,2022-03-22T18:40:24,43.0,133082.0,179.0
1647970825,2022-03-22T18:40:25,43.0,135155.0,179.0
1647970826,2022-03-22T18:40:26,43.0,134827.0,179.0
1647970827,2022-03-22T18:40:27,43.0,134827.0,179.0
1647970828,2022-03-22T18:40:28,43.0,136691.0,179.0
1647970829,2022-03-22T18:40:29,43.0,137407.0,179.0
1647970830,2022-03-22T18:40:30,43.0,135572.0,179.0
1647970831,2022-03-22T18:40:31,43.0,135572.0,179.0
1647970832,2022-03-22T18:40:32,43.0,133141.0,179.0
1647970833,2022-03-22T18:40:33,44.0,133440.0,179.0
1647970834,2022-03-22T18:40:34,45.0,133126.0,179.0
1647970835,2022-03-22T18:40:35,45.0,131710.0,179.0
1647970836,2022-03-22T18:40:36,46.0,131710.0,179.0
1647970837,2022-03-22T18:40:37,46.0,126818.0,179.0
1647970838,2022-03-22T18:40:38,46.0,123507.0,178.0
1647970839,2022-03-22T18:40:39,45.0,123507.0,178.0
1647970840,2022-03-22T18:40:40,44.0,122090.0,178.0
1647970841,2022-03-22T18:40:41,44.0,126564.0,177.0
1647970842,2022-03-22T18:40:42,45.0,126564.0,177.0
1647970843,2022-03-22T18:40:43,45.0,122836.0,176.0
1647970844,2022-03-22T18:40:44,44.0,112455.0,175.0
1647970845,2022-03-22T18:40:45,43.0,111739.0,174.0
1647970846,2022-03-22T18:40:46,43.0,114543.0,174.0
1647970847,2022-03-22T18:40:47,44.0,114543.0,173.0
1647970848,2022-03-22T18:40:48,44.0,111814.0,173.0
1647970849,2022-03-22T18:40:49,44.0,116422.0,172.0
1647970850,2022-03-22T18:40:50,44.0,115781.0,172.0
1647970851,2022-03-22T18:40:51,45.0,115781.0,172.0
1647970852,2022-03-22T18:40:52,45.0,119882.0,171.0
1647970853,2022-03-22T18:40:53,46.0,127414.0,171.0
1647970854,2022-03-22T18:40:54,46.0,130144.0,171.0
1647970855,2022-03-22T18:40:55,46.0,128041.0,171.0
1647970856,2022-03-22T18:40:56,46.0,128041.0,171.0
1647970857,2022-03-22T18:40:57,46.0,133678.0,171.0
1647970858,2022-03-22T18:40:58,47.0,130651.0,171.0
1647970859,2022-03-22T18:40:59,47.0,130651.0,172.0
1647970860,2022-03-22T18:41:00,47.0,119107.0,172.0
1647970861,2022-03-22T18:41:01,46.0,123522.0,172.0
1647970862,2022-03-22T18:41:02,44.0,123522.0,172.0
1647970863,2022-03-22T18:41:03,44.0,120300.0,173.0
1647970864,2022-03-22T18:41:04,44.0,121269.0,173.0
1647970865,2022-03-22T18:41:05,44.0,120270.0,173.0
1647970866,2022-03-22T18:41:06,44.0,122254.0,173.0
1647970867,2022-03-22T18:41:07,45.0,123268.0,174.0
1647970868,2022-03-22T18:41:08,47.0,134752.0,174.0
1647970869,2022-03-22T18:41:09,49.0,134752.0,175.0
1647970870,2022-03-22T18:41:10,50.0,127012.0,175.0
1647970871,2022-03-22T18:41:11,50.0,131203.0,176.0
1647970872,2022-03-22T18:41:12,50.0,126683.0,176.0
1647970873,2022-03-22T18:41:13,50.0,121404.0,177.0
1647970874,2022-03-22T18:41:14,50.0,121404.0,177.0
1647970875,2022-03-22T18:41:15,49.0,120255.0,177.0
1647970876,2022-03-22T18:41:16,49.0,123760.0,177.0
1647970877,2022-03-22T18:41:17,49.0,122075.0,177.0
1647970878,2022-03-22T18:41:18,49.0,124178.0,177.0
1647970879,2022-03-22T18:41:19,50.0,124178.0,177.0
1647970880,2022-03-22T18:41:20,50.0,106459.0,177.0
1647970881,2022-03-22T18:41:21,48.0,106459.0,177.0
1647970882,2022-03-22T18:41:22,46.0,101135.0,177.0
1647970883,2022-03-22T18:41:23,44.0,105818.0,176.0
1647970884,2022-03-22T18:41:24,44.0,105818.0,176.0
