Timestamp,DateTime,Latitude,Longitude,Altitude,Distance,Speed,Cadence
1647969588,2022-03-22T18:19:48,49.24563093110919,3.893147511407733,110.4000015258789,6.809999942779541,6.0,57
1647969589,2022-03-22T18:19:49,49.24564886838198,3.893240885809064,135.8000030517578,13.869999885559082,6.0370001792907715,57
1647969590,2022-03-22T18:19:50,49.24567015841603,3.893344569951296,137.39999389648438,21.739999771118164,6.0370001792907715,51
1647969593,2022-03-22T18:19:53,49.24574970267713,3.893621927127242,138.60000610351562,43.790000915527344,6.485000133514404,62
1647969595,2022-03-22T18:19:55,49.24582555890083,3.8938115257769823,138.1999969482422,59.97999954223633,7.548999786376953,32
1647969597,2022-03-22T18:19:57,49.245915077626705,3.893993915989995,137.39999389648438,76.56999969482422,8.062000274658203,32
1647969601,2022-03-22T18:20:01,49.24611892551184,3.8943948224186897,137.60000610351562,113.52999877929688,9.38700008392334,63
1647969607,2022-03-22T18:20:07,49.24645470455289,3.895023800432682,136.39999389648438,172.6199951171875,9.53600025177002,20
1647969608,2022-03-22T18:20:08,49.246508264914155,3.8951297476887703,136.39999389648438,182.36000061035156,9.675999641418457,0
1647969613,2022-03-22T18:20:13,49.246795931831,3.89568823389709,135.0,234.10000610351562,10.01200008392334,0
1647969616,2022-03-22T18:20:16,49.24696306698024,3.8960264436900616,133.8000030517578,264.95001220703125,10.244999885559082,0
1647969620,2022-03-22T18:20:20,49.24718535505235,3.896478395909071,132.1999969482422,306.1099853515625,10.27299976348877,71
1647969625,2022-03-22T18:20:25,49.24745734781027,3.897051215171814,131.1999969482422,357.6300048828125,10.281999588012695,64
1647969627,2022-03-22T18:20:27,49.24756589345634,3.897277107462287,130.8000030517578,378.0299987792969,10.281999588012695,65
1647969630,2022-03-22T18:20:30,49.247731771320105,3.8976041693240404,130.0,408.1600036621094,10.253999710083008,26
1647969634,2022-03-22T18:20:34,49.24793184734881,3.8980208337306976,129.39999389648438,445.7799987792969,9.946999549865723,0
1647969638,2022-03-22T18:20:38,49.248112980276346,3.8984228298068047,129.0,481.30999755859375,8.807999610900879,0
1647969640,2022-03-22T18:20:40,49.248186154291034,3.8985883723944426,128.60000610351562,495.8500061035156,7.184999942779541,0
1647969642,2022-03-22T18:20:42,49.248226806521416,3.898671017959714,128.1999969482422,503.3299865722656,3.490000009536743,0
1647969643,2022-03-22T18:20:43,49.24824072048068,3.8986711017787457,127.80000305175781,504.3900146484375,2.052999973297119,0
1647969644,2022-03-22T18:20:44,49.24824063666165,3.8986487220972776,127.5999984741211,505.94000244140625,2.052999973297119,0
1647969648,2022-03-22T18:20:48,49.248171988874674,3.898504888638854,127.0,518.8499755859375,3.555000066757202,29
1647969651,2022-03-22T18:20:51,49.24808875657618,3.89832048676908,126.80000305175781,535.1099853515625,5.300000190734863,51
1647969652,2022-03-22T18:20:52,49.24805346876383,3.898250414058566,126.80000305175781,541.5499877929688,6.01800012588501,54
1647969655,2022-03-22T18:20:55,49.24794944934547,3.8980284612625837,126.80000305175781,561.4199829101562,6.409999847412109,60
